Date,Open,High,Low,Close,Volume,SMA,EMA,MACD,ADX,SAR,RSI,ROC,CCI,ATR,Bbands_Upper,Bbands_Middle,Bbands_Lower,OBV,MFI
2016-11-09,59.45,61.08,59.36,60.85,9319100,57.61,58.10,0.92,25.88,55.74,70.44,2.46,91.16,1.08,62.63,57.61,52.60,58488200.00,53.61
2016-11-10,61.29,62.32,61.12,62.06,9418700,58.04,58.48,1.12,27.15,56.06,74.52,5.05,139.01,1.11,63.04,58.04,53.05,67906900.00,54.47
2016-11-11,61.94,62.49,61.66,62.41,4656100,58.50,58.86,1.29,28.41,56.56,75.56,5.54,151.66,1.09,63.33,58.50,53.68,72563000.00,54.25
2016-11-14,62.67,64.34,62.52,64.11,8084100,59.06,59.36,1.54,30.32,57.15,79.89,8.20,218.01,1.15,63.78,59.06,54.33,80647100.00,62.72
2016-11-15,63.85,64.16,63.06,64.15,4431200,59.60,59.81,1.73,32.09,58.01,79.99,9.06,197.30,1.14,64.01,59.60,55.20,85078300.00,68.26
2016-11-16,63.69,64.09,63.10,63.45,4663700,60.07,60.16,1.80,33.74,58.77,73.78,7.92,152.85,1.14,64.03,60.07,56.10,80414600.00,61.54
2016-11-17,63.17,63.74,63.13,63.54,3797400,60.29,60.48,1.84,35.27,59.44,74.05,8.35,124.68,1.10,64.50,60.29,56.07,84212000.00,62.31
2016-11-18,63.32,63.38,62.65,62.85,5430600,60.45,60.71,1.80,36.00,60.03,68.07,8.48,91.36,1.08,64.80,60.45,56.10,78781400.00,60.18
2016-11-21,63.12,63.44,62.81,63.33,3368200,60.65,60.96,1.78,36.71,60.55,69.88,9.51,87.18,1.05,65.14,60.65,56.15,82149600.00,65.09
2016-11-22,63.58,63.63,62.74,63.49,4086200,60.87,61.20,1.76,37.47,61.00,70.49,9.48,79.86,1.04,65.46,60.87,56.27,86235800.00,70.20
2016-11-23,63.68,64.55,63.30,64.51,4661400,61.14,61.51,1.80,38.65,61.40,74.08,8.78,94.82,1.06,65.92,61.14,56.35,90897200.00,75.54
2016-11-25,64.59,64.78,64.14,64.50,1900400,61.40,61.80,1.82,39.84,61.84,73.92,8.63,95.14,1.03,66.31,61.40,56.48,88996800.00,75.13
2016-11-28,64.20,64.42,63.71,63.85,4467700,61.65,61.99,1.76,40.27,62.31,67.89,4.93,74.26,1.01,66.53,61.65,56.77,84529100.00,69.07
2016-11-29,63.91,63.97,63.20,63.28,3814800,61.87,62.12,1.64,39.91,62.71,63.04,1.97,54.40,0.99,66.61,61.87,57.13,80714300.00,68.95
2016-11-30,63.74,64.03,63.54,63.77,4812500,62.13,62.27,1.57,39.61,63.04,65.33,2.18,59.69,0.97,66.70,62.13,57.56,85526800.00,67.09
2016-12-01,64.13,64.42,63.54,64.20,4298200,62.44,62.46,1.54,39.62,63.20,67.28,0.15,65.65,0.97,66.66,62.44,58.22,89825000.00,64.54
2016-12-02,64.20,64.32,63.23,63.61,2959100,62.73,62.57,1.44,39.13,64.78,62.14,-0.84,49.44,0.98,66.41,62.73,59.06,86865900.00,58.74
2016-12-05,64.03,64.30,63.73,63.76,3929100,63.02,62.68,1.37,38.68,64.75,62.91,0.49,57.79,0.96,66.00,63.02,60.04,90795000.00,55.73
2016-12-06,64.15,64.39,63.81,64.01,3843900,63.26,62.81,1.31,38.34,64.72,64.21,0.74,66.07,0.93,65.72,63.26,60.79,94638900.00,55.28
2016-12-07,64.15,66.14,63.94,65.76,5801500,63.58,63.09,1.39,39.22,63.23,71.74,4.63,176.02,1.02,65.56,63.58,61.59,100440400.00,64.40
2016-12-08,66.21,66.57,65.50,66.31,3415800,63.85,63.40,1.48,40.25,63.29,73.62,4.71,258.05,1.03,65.76,63.85,61.94,103856200.00,70.89
2016-12-09,66.25,66.31,65.76,66.19,2566900,64.05,63.66,1.52,41.21,63.42,72.45,4.25,217.38,0.99,66.04,64.05,62.07,101289300.00,74.41
2016-12-12,66.13,66.13,64.75,65.13,3654900,64.19,63.80,1.46,40.50,63.55,63.26,0.96,121.01,1.02,66.07,64.19,62.31,97634400.00,67.76
2016-12-13,65.21,65.71,64.72,65.36,2892900,64.25,63.95,1.41,39.79,63.67,64.33,1.35,96.27,1.02,66.20,64.25,62.30,100527300.00,61.58
2016-12-14,65.09,67.04,64.83,65.57,5415800,64.32,64.10,1.37,40.03,63.78,65.29,2.69,121.76,1.11,66.36,64.32,62.29,105943100.00,62.21
2016-12-15,65.98,67.05,65.81,66.34,4061600,64.47,64.32,1.38,40.26,63.98,68.71,4.83,141.00,1.13,66.64,64.47,62.30,110004700.00,63.75
2016-12-16,66.65,66.73,66.02,66.39,8200600,64.61,64.51,1.38,40.47,64.22,68.94,4.11,119.63,1.10,66.89,64.61,62.33,118205300.00,59.50
2016-12-19,66.11,66.51,65.63,65.99,3076600,64.77,64.66,1.34,40.03,64.45,65.11,2.79,86.29,1.09,66.97,64.77,62.57,115128700.00,60.11
2016-12-20,66.39,66.83,65.97,66.44,3244900,64.92,64.83,1.32,39.87,64.66,67.33,4.45,99.81,1.07,67.14,64.92,62.71,118373600.00,59.14
2016-12-21,66.49,66.90,66.12,66.67,3244500,65.08,65.00,1.31,39.77,64.85,68.42,4.57,99.95,1.05,67.32,65.08,62.85,121618100.00,58.48
2016-12-22,66.39,66.72,65.95,66.02,2865200,65.16,65.10,1.24,39.38,65.02,62.03,3.14,71.36,1.03,67.41,65.16,62.90,118752900.00,58.46
2016-12-23,66.16,66.60,66.16,66.36,1957500,65.25,65.22,1.19,39.01,65.19,63.94,0.92,75.12,1.00,67.54,65.25,62.96,120710400.00,57.05
2016-12-27,66.48,66.49,66.21,66.37,2049400,65.38,65.33,1.14,38.67,65.33,63.99,0.09,67.76,0.95,67.62,65.38,63.13,122759800.00,51.76
2016-12-28,66.42,66.73,65.64,65.83,2517300,65.51,65.38,1.05,37.27,65.47,58.64,-0.54,42.41,0.96,67.54,65.51,63.47,120242500.00,43.49
2016-12-29,65.74,66.11,65.06,65.43,2573700,65.59,65.38,0.93,35.02,67.05,54.99,0.46,-5.84,0.96,67.46,65.59,63.71,117668800.00,37.19
2016-12-30,65.47,65.81,65.36,65.58,3378800,65.66,65.40,0.84,32.94,67.01,56.04,0.32,-9.55,0.93,67.42,65.66,63.89,121047600.00,43.42
2017-01-03,66.29,67.05,66.16,66.70,5853900,65.81,65.52,0.85,32.47,65.06,63.34,1.73,93.88,0.97,67.36,65.81,64.26,126901500.00,52.98
2017-01-04,66.91,68.05,66.73,67.79,4635800,66.01,65.74,0.93,32.86,65.10,68.77,2.20,196.93,0.99,67.49,66.01,64.54,131537300.00,60.00
2017-01-05,67.56,67.72,66.51,66.96,3383000,66.16,65.86,0.92,32.88,65.22,61.30,0.85,137.92,1.01,67.37,66.16,64.95,128154300.00,51.78
2017-01-06,67.03,67.49,66.73,67.09,3089600,66.23,65.97,0.91,32.90,65.33,62.00,1.67,131.03,1.00,67.49,66.23,64.96,131243900.00,50.88
2017-01-09,67.69,68.01,67.15,67.44,4818700,66.28,66.11,0.92,33.34,65.44,63.86,1.50,165.95,0.99,67.65,66.28,64.91,136062600.00,64.92
2017-01-10,68.03,69.34,67.67,68.14,9561400,66.38,66.31,0.98,34.62,65.55,67.34,2.20,224.66,1.05,67.97,66.38,64.79,145624000.00,75.07
2017-01-11,68.16,68.84,67.65,68.37,4500200,66.54,66.50,1.03,35.78,65.77,68.42,3.56,175.75,1.06,68.25,66.54,64.84,150124200.00,67.28
2017-01-12,68.30,68.41,67.42,68.35,4056700,66.69,66.68,1.05,36.44,65.99,68.14,2.99,128.90,1.06,68.48,66.69,64.91,146067500.00,60.37
2017-01-13,68.39,69.01,67.93,68.11,3454300,66.82,66.82,1.04,37.43,66.19,65.64,2.62,133.04,1.06,68.63,66.82,65.01,142613200.00,65.91
2017-01-17,68.81,69.07,67.98,68.10,6450300,66.91,66.94,1.02,38.40,66.38,65.44,3.44,117.14,1.06,68.78,66.91,65.03,136162900.00,68.52
2017-01-18,68.55,68.99,68.02,68.89,5988400,67.03,67.12,1.05,39.29,66.56,69.82,5.28,119.99,1.06,69.08,67.03,64.99,142151300.00,73.64
2017-01-19,68.99,69.15,68.11,68.18,8111400,67.14,67.22,1.01,40.22,66.72,62.19,3.96,95.84,1.06,69.19,67.14,65.10,134039900.00,67.59
2017-01-20,67.55,68.37,67.02,67.74,8465900,67.21,67.27,0.93,39.08,66.88,58.00,1.56,35.04,1.08,69.24,67.21,65.17,125574000.00,62.27
2017-01-23,67.49,67.99,67.32,67.54,4444300,67.25,67.30,0.84,38.02,67.02,56.09,-0.38,24.57,1.05,69.27,67.25,65.23,121129700.00,57.08
2017-01-24,67.86,69.04,67.64,68.83,4024300,67.39,67.44,0.87,37.96,67.02,64.15,2.80,85.46,1.08,69.44,67.39,65.34,125154000.00,56.11
2017-01-25,69.34,69.36,67.92,68.35,5278300,67.49,67.53,0.84,38.15,67.16,59.78,1.88,82.66,1.11,69.53,67.49,65.45,119875700.00,56.53
2017-01-26,68.41,68.86,68.12,68.39,3344900,67.59,67.61,0.81,38.32,67.34,60.00,1.41,70.10,1.08,69.60,67.59,65.58,123220600.00,56.51
2017-01-27,68.45,68.72,68.04,68.32,3530900,67.72,67.68,0.77,38.33,67.50,59.31,0.26,56.64,1.05,69.57,67.72,65.86,119689700.00,52.14
2017-01-30,68.30,68.74,68.04,68.70,5344500,67.88,67.78,0.76,38.36,67.65,61.85,0.48,64.24,1.03,69.46,67.88,66.30,125034200.00,52.51
2017-01-31,68.33,68.67,67.54,67.90,5568100,67.99,67.79,0.68,37.38,69.36,54.22,-0.65,3.98,1.04,69.17,67.99,66.82,119466100.00,42.23
2017-02-01,68.32,68.84,68.08,68.24,3916800,68.07,67.83,0.64,36.67,69.32,56.65,0.18,47.16,1.03,69.09,68.07,67.05,123382900.00,48.02
2017-02-02,67.77,68.35,67.62,68.02,3655500,68.08,67.85,0.58,35.16,69.29,54.59,-0.12,-21.46,1.01,69.09,68.08,67.07,119727400.00,48.29
2017-02-03,68.58,69.71,68.37,69.38,5235800,68.20,67.99,0.64,35.13,67.54,63.36,0.71,176.66,1.06,69.23,68.20,67.18,124963200.00,49.59
2017-02-06,69.09,69.71,68.88,69.18,3229500,68.31,68.11,0.66,35.10,67.58,61.52,1.47,199.99,1.04,69.28,68.31,67.33,121733700.00,47.30
2017-02-07,69.39,69.68,68.91,69.09,2060200,68.39,68.20,0.66,35.08,67.62,60.66,1.99,180.35,1.02,69.34,68.39,67.45,119673500.00,41.03
2017-02-08,68.93,69.29,68.52,69.16,2223100,68.44,68.29,0.66,34.33,67.66,61.13,2.41,110.95,1.00,69.44,68.44,67.45,121896600.00,45.03
2017-02-09,69.16,69.67,69.05,69.50,3031800,68.50,68.41,0.68,34.03,67.71,63.36,0.97,162.90,0.98,69.59,68.50,67.40,124928400.00,54.96
2017-02-10,69.79,69.95,69.55,69.77,2191200,68.57,68.54,0.71,34.02,67.75,65.07,2.07,180.61,0.94,69.79,68.57,67.35,127119600.00,61.44
2017-02-13,70.07,70.39,69.77,70.15,3317100,68.67,68.69,0.75,34.42,67.83,67.41,2.57,184.09,0.92,70.05,68.67,67.29,130436700.00,60.97
2017-02-14,70.23,70.63,69.94,70.59,3511200,68.80,68.87,0.82,34.99,67.99,69.94,3.33,176.72,0.90,70.39,68.80,67.21,133947900.00,59.68
2017-02-15,70.93,71.21,69.94,70.76,5704100,68.89,69.05,0.87,35.98,68.20,70.86,3.00,166.72,0.93,70.70,68.89,67.08,139652000.00,67.92
2017-02-16,70.64,70.76,70.16,70.68,4295000,69.02,69.21,0.89,36.89,68.50,69.77,4.10,135.32,0.90,70.95,69.02,67.08,135357000.00,66.78
2017-02-17,70.43,70.92,70.14,70.86,2690300,69.17,69.37,0.92,37.86,68.77,70.84,3.84,128.74,0.89,71.17,69.17,67.17,138047300.00,65.12
2017-02-21,71.05,71.52,70.80,71.09,3505500,69.35,69.53,0.94,39.19,69.01,72.23,4.52,149.34,0.88,71.37,69.35,67.33,141552800.00,74.97
2017-02-22,70.97,71.09,70.58,70.99,2943000,69.46,69.67,0.95,39.91,69.31,70.70,2.33,112.17,0.86,71.58,69.46,67.33,138609800.00,68.26
2017-02-23,71.00,71.52,70.91,71.16,3339500,69.60,69.81,0.95,40.89,69.58,71.81,2.87,117.90,0.84,71.78,69.60,67.41,141949300.00,75.65
2017-02-24,70.91,71.02,70.46,70.91,3932300,69.72,69.92,0.92,40.81,69.81,67.60,2.62,80.03,0.83,71.91,69.72,67.54,138017000.00,66.41
2017-02-27,70.90,71.39,70.75,71.27,2619400,69.87,70.04,0.92,41.06,70.02,70.25,3.05,94.64,0.81,72.05,69.87,67.69,140636400.00,66.01
2017-02-28,71.23,71.55,70.91,71.17,4415300,69.99,70.15,0.90,41.41,70.20,68.63,2.40,91.12,0.80,72.18,69.99,67.81,136221100.00,71.98
2017-03-01,72.05,72.90,72.03,72.83,4746400,70.24,70.41,1.00,42.64,70.39,77.93,4.38,173.44,0.87,72.53,70.24,67.95,140967500.00,77.80
2017-03-02,72.59,72.59,71.17,71.21,4409800,70.39,70.48,0.95,42.23,70.79,59.38,1.51,100.33,0.92,72.52,70.39,68.26,136557700.00,69.81
2017-03-03,71.21,71.71,70.96,71.01,4579600,70.54,70.53,0.87,41.50,72.90,57.59,0.59,63.17,0.91,72.39,70.54,68.69,131978100.00,62.68
2017-03-06,70.67,70.83,70.31,70.67,3670300,70.60,70.55,0.78,39.85,72.86,54.54,-0.13,3.58,0.90,72.37,70.60,68.84,128307800.00,56.23
2017-03-07,70.91,71.14,70.52,70.75,4433500,70.68,70.57,0.70,38.60,72.76,55.08,0.09,16.76,0.88,72.33,70.68,69.04,132741300.00,56.97
2017-03-08,71.12,71.45,70.20,70.27,4326800,70.74,70.54,0.60,36.97,72.66,50.71,-0.84,-9.54,0.90,72.23,70.74,69.25,128414500.00,47.91
2017-03-09,70.40,70.85,70.06,70.50,4573500,70.81,70.53,0.53,35.26,72.51,52.66,-0.84,-45.25,0.89,72.12,70.81,69.50,132988000.00,47.67
2017-03-10,70.57,70.64,70.12,70.57,3762800,70.86,70.54,0.47,33.66,72.32,53.27,-0.60,-61.95,0.87,72.03,70.86,69.69,136750800.00,41.92
2017-03-13,70.57,70.71,70.28,70.42,3664300,70.89,70.53,0.41,32.27,72.13,51.74,-1.05,-67.86,0.84,71.97,70.89,69.81,133086500.00,42.05
2017-03-14,70.19,70.94,70.08,70.84,3321400,70.93,70.56,0.39,31.27,71.97,55.62,-0.09,-49.42,0.84,71.96,70.93,69.90,136407900.00,47.69
2017-03-15,70.99,71.02,70.22,70.43,4337200,70.92,70.54,0.34,30.45,71.82,51.36,-1.17,-62.75,0.84,71.96,70.92,69.88,132070700.00,40.98
2017-03-16,70.65,71.21,70.58,70.91,3474800,70.93,70.58,0.33,29.92,71.68,55.65,-0.36,-4.84,0.83,71.96,70.93,69.89,135545500.00,47.47
2017-03-17,71.05,71.08,70.21,70.45,6672600,70.92,70.57,0.29,28.72,71.55,50.98,-3.26,-63.13,0.83,71.97,70.92,69.86,128872900.00,39.97
2017-03-20,70.36,70.76,70.08,70.10,3099500,70.88,70.52,0.22,27.35,71.43,47.67,-1.56,-105.98,0.82,71.99,70.88,69.77,125773400.00,33.38
2017-03-21,70.17,70.35,68.74,68.92,6804000,70.77,70.37,0.07,26.68,71.32,38.73,-2.94,-234.42,0.88,72.16,70.77,69.37,118969400.00,24.41
2017-03-22,68.83,69.50,68.51,69.05,4877300,70.67,70.24,-0.04,26.31,71.06,40.01,-2.30,-230.01,0.89,72.25,70.67,69.09,123846700.00,24.29
2017-03-23,68.96,69.70,68.91,69.20,4082900,70.57,70.14,-0.11,25.64,70.75,41.62,-2.19,-172.77,0.88,72.26,70.57,68.89,127929600.00,31.13
2017-03-24,69.44,70.09,69.23,69.52,4726800,70.50,70.09,-0.14,24.36,70.48,44.97,-1.06,-113.14,0.88,72.24,70.50,68.77,132656400.00,38.18
2017-03-27,68.64,69.18,68.16,68.99,3835300,70.39,69.98,-0.20,24.40,70.25,40.77,-2.14,-174.40,0.92,72.21,70.39,68.57,128821100.00,31.34
2017-03-28,68.91,70.11,68.80,69.91,4235900,70.33,69.97,-0.18,23.12,68.16,49.56,-0.93,-76.61,0.94,72.12,70.33,68.53,133057000.00,38.27
2017-03-29,69.74,70.53,69.47,69.56,2913600,70.16,69.93,-0.18,21.52,68.16,46.76,-1.21,-41.29,0.95,71.57,70.16,68.76,130143400.00,44.23
2017-03-30,69.52,70.50,69.42,70.42,2924100,70.12,69.98,-0.12,19.99,68.25,53.70,-0.60,-5.71,0.96,71.45,70.12,68.80,133067500.00,49.85
2017-03-31,70.17,70.61,70.05,70.33,5228400,70.09,70.01,-0.07,18.71,68.34,52.92,-0.15,26.81,0.93,71.36,70.09,68.82,127839100.00,51.14
2017-04-03,70.38,70.39,69.31,69.87,3022700,70.05,70.00,-0.07,18.14,68.48,48.97,-1.48,-27.84,0.94,71.29,70.05,68.81,124816400.00,45.85
2017-04-04,69.78,69.88,69.47,69.57,2563700,69.99,69.96,-0.09,17.61,68.61,46.59,-1.25,-48.16,0.90,71.21,69.99,68.77,122252700.00,47.29
2017-04-05,70.15,70.55,69.32,69.41,2858400,69.95,69.91,-0.12,16.50,68.73,45.30,-0.98,-28.66,0.93,71.18,69.95,68.71,119394300.00,46.67
2017-04-06,69.41,69.89,68.87,69.55,2914800,69.90,69.87,-0.13,15.74,68.84,46.72,0.92,-64.73,0.93,71.12,69.90,68.68,122309100.00,50.00
2017-04-07,69.16,69.84,69.06,69.42,2203000,69.84,69.83,-0.15,15.04,68.87,45.52,0.54,-59.06,0.92,71.04,69.84,68.65,120106100.00,55.02
2017-04-10,69.55,69.72,69.05,69.17,2217100,69.78,69.77,-0.18,14.41,68.87,43.30,-0.04,-69.87,0.90,70.98,69.78,68.58,117889000.00,60.19
2017-04-11,69.21,69.24,68.46,68.97,4642300,69.69,69.69,-0.22,14.58,70.61,41.51,-0.80,-119.62,0.90,70.83,69.69,68.54,113246700.00,60.49
2017-04-12,69.08,69.16,68.36,68.45,3055800,69.59,69.57,-0.29,14.86,70.57,37.31,-0.78,-140.84,0.89,70.80,69.59,68.38,110190900.00,53.24
2017-04-13,68.14,68.56,67.57,67.66,3666600,69.43,69.39,-0.40,15.97,70.48,32.02,-3.22,-215.85,0.90,70.75,69.43,68.10,106524300.00,44.32
2017-04-17,67.69,68.47,67.51,68.44,4160800,69.32,69.30,-0.43,17.06,70.31,40.93,-1.62,-164.71,0.90,70.63,69.32,68.02,110685100.00,52.82
2017-04-18,68.24,68.28,67.42,67.65,3845900,69.20,69.14,-0.50,18.16,70.08,35.82,-3.92,-177.14,0.91,70.64,69.20,67.76,106839200.00,44.17
2017-04-19,68.01,68.10,67.40,67.44,5283600,69.13,68.98,-0.57,19.20,69.82,34.55,-4.11,-157.22,0.89,70.76,69.13,67.50,101555600.00,36.07
2017-04-20,69.18,71.66,69.14,71.43,11099300,69.25,69.21,-0.30,19.87,67.40,61.73,2.24,146.26,1.13,71.16,69.25,67.33,112654900.00,45.50
2017-04-21,71.30,71.83,70.96,71.05,5837800,69.34,69.39,-0.12,20.60,67.40,59.19,2.12,170.20,1.11,71.41,69.34,67.27,106817100.00,46.16
2017-04-24,71.98,72.23,71.63,71.81,3563200,69.45,69.62,0.09,21.57,67.58,62.52,3.46,190.43,1.12,71.79,69.45,67.12,110380300.00,52.01
2017-04-25,72.36,72.66,71.97,71.97,5061300,69.60,69.84,0.26,22.74,67.86,63.19,3.48,182.53,1.10,72.17,69.60,67.04,115441600.00,58.38
2017-04-26,71.96,72.23,71.54,71.88,3661600,69.70,70.04,0.39,23.24,68.24,62.45,3.54,135.99,1.07,72.45,69.70,66.95,111780000.00,52.85
2017-04-27,72.10,72.19,71.48,71.71,2922700,69.81,70.20,0.47,23.61,68.60,61.12,3.66,112.77,1.04,72.69,69.81,66.93,108857300.00,52.75
2017-04-28,71.36,71.56,70.56,70.74,5313200,69.83,70.25,0.45,22.75,68.92,54.04,2.58,59.60,1.05,72.72,69.83,66.93,103544100.00,46.74
2017-05-01,70.71,70.96,70.41,70.72,3458100,69.85,70.29,0.43,21.78,69.22,53.92,3.33,43.47,1.02,72.76,69.85,66.93,100086000.00,45.81
2017-05-02,70.65,71.11,70.65,71.00,3334900,69.90,70.36,0.43,21.03,69.50,55.62,4.93,50.47,0.98,72.86,69.90,66.94,103420900.00,51.90
2017-05-03,70.72,70.97,70.24,70.37,3800600,69.94,70.36,0.37,19.82,69.75,50.97,2.82,27.43,0.96,72.90,69.94,66.98,99620300.00,51.24
2017-05-04,70.72,70.89,69.62,69.92,3902200,69.97,70.32,0.29,18.83,72.66,47.93,3.35,6.71,0.98,72.92,69.97,67.01,95718100.00,50.96
2017-05-05,70.17,70.28,69.52,69.91,2936700,69.99,70.28,0.22,18.01,72.60,47.87,3.67,-7.11,0.97,72.93,69.99,67.04,92781400.00,45.57
2017-05-08,70.07,70.29,69.58,69.77,2608600,70.00,70.23,0.15,17.25,72.48,46.83,-2.32,-9.71,0.95,72.94,70.00,67.06,90172800.00,46.38
2017-05-09,69.77,70.29,69.71,70.02,2570600,70.04,70.21,0.12,16.53,72.36,48.91,-1.44,-4.98,0.92,72.96,70.04,67.13,92743400.00,52.53
2017-05-10,69.88,70.21,69.75,70.21,2396900,70.11,70.21,0.10,15.87,72.24,50.48,-2.24,-5.55,0.89,72.98,70.11,67.24,95140300.00,44.49
2017-05-11,69.80,70.03,68.96,69.55,3780600,70.16,70.15,0.04,16.24,72.14,45.28,-3.36,-41.54,0.91,72.94,70.16,67.38,91359700.00,34.53
2017-05-12,69.36,69.46,68.93,69.17,2865800,70.24,70.06,-0.04,16.61,71.94,42.50,-3.76,-69.26,0.89,72.82,70.24,67.66,88493900.00,27.65
2017-05-15,69.16,70.18,69.16,69.92,3327000,70.31,70.04,-0.05,15.78,71.70,49.08,-2.49,-40.95,0.90,72.76,70.31,67.86,91820900.00,24.73
2017-05-16,70.16,70.20,69.48,69.74,2457500,70.42,70.01,-0.06,14.99,71.48,47.68,-1.41,-49.56,0.89,72.57,70.42,68.27,89363400.00,30.78
2017-05-17,69.74,69.74,68.05,68.17,4441600,70.45,69.84,-0.20,15.86,71.28,37.55,-3.61,-152.91,0.95,72.42,70.45,68.49,84921800.00,29.90
2017-05-18,68.08,68.60,67.81,68.18,3545700,70.29,69.68,-0.30,16.87,70.96,37.63,-3.97,-162.40,0.93,72.43,70.29,68.15,88467500.00,31.17
2017-05-19,68.33,69.05,68.11,68.55,3283900,70.17,69.57,-0.35,17.12,70.58,41.09,-2.58,-122.03,0.93,72.41,70.17,67.93,91751400.00,38.51
2017-05-22,68.69,68.84,68.29,68.72,2800000,70.01,69.49,-0.37,17.34,70.25,42.56,-1.72,-112.08,0.91,72.20,70.01,67.82,94551400.00,37.63
2017-05-23,68.75,69.11,68.57,68.91,2239600,69.86,69.44,-0.37,17.12,69.95,44.39,-1.43,-86.85,0.88,71.90,69.86,67.81,96791000.00,44.22
2017-05-24,69.14,69.14,68.67,68.84,2091300,69.71,69.38,-0.37,16.86,69.70,43.84,-1.33,-76.71,0.85,71.57,69.71,67.84,94699700.00,51.25
2017-05-25,69.17,69.55,68.97,69.13,3185200,69.58,69.36,-0.34,15.96,67.81,46.67,-1.27,-39.10,0.84,71.21,69.58,67.94,97884900.00,58.64
2017-05-26,68.88,69.27,68.75,69.14,1858800,69.50,69.34,-0.32,15.42,67.85,46.85,-1.51,-48.21,0.82,71.05,69.50,67.94,99743700.00,59.76
2017-05-30,68.95,69.11,68.72,68.81,2073000,69.40,69.29,-0.32,14.96,67.88,43.89,-1.07,-59.17,0.79,70.88,69.40,67.93,97670700.00,54.10
2017-05-31,68.81,68.83,67.82,68.68,3117100,69.29,69.23,-0.32,15.66,69.55,42.72,-0.71,-98.92,0.81,70.60,69.29,67.98,94553600.00,47.30
2017-06-01,68.94,69.96,68.69,69.88,3553400,69.26,69.29,-0.23,14.62,67.82,54.45,-0.06,32.07,0.84,70.51,69.26,68.02,98107000.00,56.34
2017-06-02,69.42,70.29,69.42,70.06,3534800,69.27,69.36,-0.14,13.90,67.82,55.98,0.46,87.93,0.84,70.53,69.27,68.01,101641800.00,64.01
2017-06-05,70.30,70.70,70.17,70.49,2738600,69.30,69.47,-0.04,13.71,67.92,59.32,3.40,144.58,0.83,70.64,69.30,67.95,104380400.00,63.51
2017-06-06,70.04,70.46,69.88,70.38,2878000,69.33,69.56,0.04,13.14,68.09,58.13,3.23,112.34,0.81,70.74,69.33,67.92,101502400.00,56.82
2017-06-07,70.44,71.49,70.33,71.24,4284000,69.39,69.72,0.17,13.72,68.24,64.30,3.92,180.57,0.84,71.01,69.39,67.77,105786400.00,67.49
2017-06-08,71.24,71.59,71.12,71.37,4079800,69.45,69.87,0.27,14.34,68.50,65.11,3.86,188.04,0.81,71.25,69.45,67.64,109866200.00,76.36
2017-06-09,71.76,72.06,71.17,71.69,3849400,69.55,70.05,0.38,15.36,68.81,67.16,4.03,175.28,0.82,71.60,69.55,67.50,113715600.00,76.77
2017-06-12,71.72,72.06,71.47,71.56,3352300,69.67,70.19,0.45,16.30,69.20,65.55,3.95,150.23,0.80,71.89,69.67,67.45,110363300.00,77.14
2017-06-13,71.59,72.07,71.47,71.94,3174400,69.77,70.36,0.53,17.18,69.55,68.03,4.07,135.14,0.79,72.20,69.77,67.35,113537700.00,77.69
2017-06-14,71.51,72.23,71.07,72.16,4013100,69.90,70.53,0.60,17.30,69.90,69.45,4.36,115.75,0.81,72.54,69.90,67.25,117550800.00,69.74
2017-06-15,71.75,72.52,71.62,72.04,2773400,70.09,70.67,0.64,17.73,70.27,67.64,4.68,113.55,0.82,72.76,70.09,67.41,114777400.00,69.55
2017-06-16,72.18,72.73,72.10,72.71,5914700,70.31,70.87,0.72,18.36,70.68,71.86,5.86,123.35,0.81,73.07,70.31,67.56,120692100.00,75.83
2017-06-19,72.80,73.14,72.56,73.09,3076500,70.54,71.08,0.81,19.38,71.09,73.96,4.60,128.92,0.79,73.42,70.54,67.66,123768600.00,80.36
2017-06-20,73.18,73.92,73.02,73.65,3929100,70.79,71.32,0.91,21.00,71.50,76.70,5.12,140.44,0.80,73.84,70.79,67.73,127697700.00,86.60
2017-06-21,73.73,73.91,73.19,73.38,2683400,71.01,71.52,0.95,22.52,71.98,72.77,4.10,124.86,0.80,74.14,71.01,67.89,125014300.00,80.95
2017-06-22,73.29,73.76,73.25,73.42,2312100,71.24,71.70,0.98,23.92,72.37,72.97,4.31,113.41,0.78,74.37,71.24,68.11,127326400.00,75.72
2017-06-23,73.54,73.82,73.25,73.39,3785300,71.45,71.86,0.99,25.28,72.68,72.54,3.02,105.25,0.76,74.56,71.45,68.35,123541100.00,76.29
2017-06-26,73.64,74.35,73.59,74.05,2491600,71.70,72.07,1.04,27.01,72.93,76.24,3.76,121.29,0.77,74.81,71.70,68.59,126032700.00,81.79
2017-06-27,74.14,74.55,74.10,74.16,2994500,71.97,72.27,1.08,28.78,73.21,76.79,3.45,124.33,0.75,74.95,71.97,68.98,129027200.00,81.37
2017-06-28,74.54,75.22,74.45,74.95,3668500,72.28,72.53,1.16,30.89,73.48,80.39,4.74,139.89,0.78,75.14,72.28,69.43,132695700.00,81.28
2017-06-29,75.80,76.22,74.23,74.65,5092600,72.52,72.73,1.18,33.39,73.83,75.56,3.77,133.13,0.86,75.33,72.52,69.71,127603100.00,81.83
2017-06-30,75.06,75.55,74.62,75.20,3320800,72.78,72.96,1.23,35.72,74.23,78.10,4.21,123.98,0.87,75.58,72.78,69.97,130923900.00,81.88
2017-07-03,75.60,76.53,75.60,75.96,2306900,73.05,73.25,1.31,38.29,74.23,81.08,5.45,153.16,0.90,75.97,73.05,70.13,133230800.00,81.61
